fighter_id,full_name,age,weight_class,fighter_stance,total_fights,wins,losses,avg_total_str_att,avg_sig_str_att,avg_strike_acc,avg_td_att,avg_td_off_pct,avg_td_def_pct,avg_sub_att,avg_str_abs_pct,ko_wins,ko_losses,sub_wins,sub_losses,fighting_style
1679.0,Ikuhisa Minowa,49.0,Middleweight,Orthodox,1,1,0,47.0,19.0,0.15789473684210525,8.0,0.375,,0.0,0.7241379310344828,1,0,0,0,Mixed
1681.0,Darrick Minner,35.0,Featherweight,Orthodox,6,2,4,50.666666666666664,28.166666666666668,0.7207360722066604,1.5,0.95,0.7666666666666667,1.5,0.6711953297247414,0,2,0,0,Wrestler
1683.0,Alberto Mina,42.0,Welterweight,Orthodox,4,3,1,96.5,84.0,0.3889054438447587,6.0,0.3333333333333333,0.5,0.0,0.5302709611451943,2,0,0,0,Mixed
1684.0,Adam Milstead,37.0,Light Heavyweight,Orthodox,3,1,2,99.33333333333333,90.0,0.47076023391812866,0.0,,0.9090909090909091,0.0,0.6627196601121436,1,1,0,0,Mixed
1685.0,Che Mills,42.0,Welterweight,Orthodox,3,2,1,26.333333333333332,17.0,0.5252039627039627,0.6666666666666666,1.0,0.5,0.0,0.41406371406371406,2,1,0,0,Boxer
1687.0,Juliana Miller,28.0,Women's Flyweight,Orthodox,3,1,2,110.33333333333333,79.66666666666667,0.44501365103003226,3.0,0.3333333333333333,0.0,1.3333333333333333,0.7091763063957702,1,1,0,0,Mixed
1692.0,Cole Miller,41.0,Lightweight,Orthodox,19,10,9,104.52631578947368,91.52631578947368,0.32438056731395026,1.1578947368421053,0.34500000000000003,0.3952380952380953,1.263157894736842,0.4906932373626228,1,2,0,0,Mixed
1693.0,Jim Miller,41.0,Lightweight,Southpaw,41,25,16,79.63414634146342,66.34146341463415,0.4169545348124842,2.341463414634146,0.504531490015361,0.5084444444444445,1.146341463414634,0.49564022396946034,6,2,0,0,Wrestler
1694.0,Dan Miller,43.0,Middleweight,Orthodox,13,6,7,91.84615384615384,63.61538461538461,0.35173687780651974,2.230769230769231,0.43005952380952384,0.4531746031746031,1.2307692307692308,0.6583625348245866,0,1,0,0,Mixed
1695.0,Jason Miller,44.0,Middleweight,Orthodox,3,0,3,81.0,64.66666666666667,0.34296645487463273,5.666666666666667,0.12878787878787878,0.2142857142857143,0.6666666666666666,0.6899080563675128,0,1,0,0,Mixed
1696.0,Phillip Miller,46.0,Light Heavyweight,Orthodox,2,2,0,73.5,37.0,0.5211141060197664,12.0,0.5909090909090909,1.0,0.5,0.6378041878890776,0,0,0,0,Wrestler
1697.0,Curtis Millender,37.0,Welterweight,Orthodox,5,3,2,93.6,92.4,0.377409096991594,0.2,1.0,0.3476190476190476,0.0,0.5287697397981009,1,0,0,0,Mixed
1698.0,Pat Miletich,57.0,Welterweight,Orthodox,10,8,2,71.2,32.8,0.49087167483746647,1.8,0.8222222222222222,0.4375,0.5,0.6209635844131294,2,1,0,0,Wrestler
1699.0,Billy Miles,47.0,Welterweight,Orthodox,1,0,1,3.0,3.0,0.0,2.0,0.0,,0.0,0.8571428571428571,0,0,0,0,Mixed
1700.0,Bojan Mihajlovic,45.0,Light Heavyweight,Orthodox,3,0,3,30.666666666666668,24.333333333333332,0.32811016144349475,0.3333333333333333,0.0,0.5,0.0,0.6137832017229002,0,3,0,0,Mixed
1703.0,Keith Mielke,,Open Weight,,1,0,1,,,,,,,,,0,1,0,0,Mixed
1704.0,Kristof Midoux,50.0,Heavyweight,Orthodox,1,0,1,11.0,10.0,0.2,0.0,,0.0,0.0,0.7327586206896551,0,1,0,0,Mixed
1707.0,David Michaud,36.0,Lightweight,Orthodox,3,1,2,137.66666666666666,104.33333333333333,0.40525535070989616,4.0,0.6875,0.8222222222222223,0.6666666666666666,0.5511329199792055,0,0,0,0,Wrestler
1708.0,Andreas Michailidis,36.0,Middleweight,Orthodox,4,1,3,67.25,56.75,0.4627571333775713,2.75,0.3214285714285714,0.5,0.0,0.6195465249036678,0,2,0,0,Mixed
1710.0,Guy Mezger,57.0,Lightweight,Orthodox,5,4,1,36.0,22.0,0.49747276688453157,0.4,0.5,0.5333333333333333,0.8,0.6105601380601381,2,1,0,0,Mixed
1711.0,Yaotzin Meza,44.0,Featherweight,Orthodox,6,2,4,67.33333333333333,43.166666666666664,0.44304623987971703,4.5,0.3555555555555555,0.16666666666666666,1.3333333333333333,0.5277085347413302,0,1,0,0,Mixed
1712.0,Jonathan Meunier,37.0,Welterweight,Switch,2,1,1,119.0,89.0,0.5865357643758766,1.5,0.3333333333333333,0.5972222222222222,0.0,0.5201463586669017,0,0,0,0,Kickboxer
1714.0,Joe Merritt,41.0,Welterweight,Orthodox,1,0,1,50.0,39.0,0.5897435897435898,2.0,0.0,0.6875,0.0,0.55,0,0,0,0,Kickboxer
1719.0,Dave Menne,50.0,Middleweight,Orthodox,6,2,4,95.5,56.666666666666664,0.34561101208160033,0.6666666666666666,0.6666666666666666,0.5382205513784462,2.0,0.7177827667419304,0,3,0,0,Mixed
1720.0,Ivan Menjivar,42.0,Bantamweight,Orthodox,9,4,5,88.22222222222223,63.111111111111114,0.4409851461504203,0.7777777777777778,0.3333333333333333,0.3015873015873016,0.6666666666666666,0.5223703347566275,1,0,0,0,Mixed
1721.0,Alonzo Menifield,37.0,Light Heavyweight,Orthodox,10,7,3,59.0,50.2,0.6000732111026228,1.1,0.4444444444444444,0.9083333333333333,0.2,0.5145206570024181,4,1,0,0,Kickboxer
1724.0,Mateus Mendonca,26.0,Bantamweight,Orthodox,1,0,1,133.0,88.0,0.32954545454545453,11.0,0.18181818181818182,0.4,0.0,0.7621951219512195,0,0,0,0,Mixed
1725.0,Eddie Mendez,41.0,Middleweight,,1,0,1,13.0,12.0,0.3333333333333333,0.0,,0.0,0.0,0.95,0,0,0,0,Mixed
1726.0,Augusto Mendes,42.0,Bantamweight,Orthodox,3,1,2,108.33333333333333,79.33333333333333,0.3348217049327624,4.0,0.2222222222222222,0.8333333333333334,0.0,0.44974768713204377,0,1,0,0,Mixed
1727.0,Chad Mendes,39.0,Featherweight,Orthodox,14,9,5,58.857142857142854,54.142857142857146,0.5799964102642864,4.0,0.5183035714285714,1.0,0.14285714285714285,0.35579896117639415,6,4,0,0,Wrestler
1728.0,Antonio Mendes,44.0,Light Heavyweight,Southpaw,2,0,2,13.0,8.5,0.5083333333333333,1.0,0.5,1.0,0.0,0.8569651741293532,0,2,0,0,Wrestler
1729.0,Vanessa Melo,37.0,Women's Bantamweight,Orthodox,4,1,3,187.0,169.75,0.3141735700197239,0.75,0.0,0.7592592592592592,0.0,0.47588137768276756,0,0,0,0,Mixed
1731.0,Marcelo Mello,,Lightweight,Southpaw,1,1,0,15.0,13.0,0.5384615384615384,2.0,0.5,,0.0,0.0,1,0,0,0,Wrestler
1733.0,Gilbert Melendez,43.0,Lightweight,Orthodox,7,1,6,163.57142857142858,145.57142857142858,0.2818254353695921,2.5714285714285716,0.3541666666666667,0.6121212121212121,0.0,0.4625513145109844,0,0,0,0,Mixed
1734.0,Brandon Melendez,42.0,Lightweight,Southpaw,1,0,1,29.0,23.0,0.2608695652173913,0.0,,0.25,0.0,0.7714285714285715,0,0,0,0,Mixed
1735.0,Brian Melancon,42.0,Welterweight,Orthodox,2,1,1,35.5,31.5,0.45238095238095233,0.5,1.0,0.75,0.0,0.41893939393939394,1,0,0,0,Mixed
1737.0,Jordan Mein,35.0,Welterweight,Orthodox,9,5,4,77.44444444444444,65.88888888888889,0.49757801501212817,2.5555555555555554,0.6533333333333333,0.7380952380952381,0.2222222222222222,0.39934071305714464,2,2,0,0,Wrestler
1741.0,Gerald Meerschaert,37.0,Middleweight,Southpaw,19,10,9,72.52631578947368,60.78947368421053,0.4585293361676809,2.9473684210526314,0.38875291375291376,0.24166666666666667,0.8421052631578947,0.5860488042750615,1,4,0,0,Mixed
1743.0,Emil Meek,36.0,Welterweight,Switch,4,1,3,149.5,95.75,0.392626695072539,0.75,0.25,0.43521303258145366,1.0,0.7095345850386173,0,0,0,0,Mixed
1746.0,Todd Medina,,Open Weight,Southpaw,2,1,1,33.0,2.0,1.0,0.5,1.0,0.0,0.5,0.8616071428571428,0,1,0,0,Boxer
1747.0,Uros Medic,32.0,Lightweight,Southpaw,4,3,1,76.5,72.0,0.586328596911809,0.25,1.0,0.6666666666666666,0.0,0.3536217792902285,3,0,0,0,Kickboxer
1750.0,Anistavio Medeiros,36.0,Featherweight,Orthodox,1,0,1,18.0,18.0,0.4444444444444444,0.0,,,0.0,0.5454545454545454,0,0,0,0,Mixed
1751.0,Yancy Medeiros,37.0,Lightweight,Orthodox,14,6,8,104.14285714285714,101.07142857142857,0.3502131412446333,0.42857142857142855,0.4,0.7170798898071626,0.42857142857142855,0.4968248797305129,2,4,0,0,Mixed
1752.0,Tim Means,41.0,Welterweight,Orthodox,27,15,12,127.77777777777777,107.96296296296296,0.5131357871247872,1.8888888888888888,0.39035087719298245,0.6527318640955004,0.1111111111111111,0.4611336366734428,6,1,0,0,Kickboxer
1755.0,James McSweeney,44.0,Heavyweight,Switch,3,1,2,87.66666666666667,68.33333333333333,0.5503101187311713,1.0,0.25,1.0,0.6666666666666666,0.5812973135928184,1,2,0,0,Kickboxer
1756.0,Sara McMann,44.0,Women's Bantamweight,Orthodox,13,7,6,71.15384615384616,44.84615384615385,0.4769913894263146,3.6923076923076925,0.6101851851851853,0.16666666666666666,0.3076923076923077,0.6648918004428074,1,1,0,0,Wrestler
1757.0,Garreth McLellan,42.0,Middleweight,Southpaw,5,1,4,98.2,68.0,0.5101301323944263,3.6,0.1625,0.4191919191919193,0.6,0.6769770879526977,1,2,0,0,Kickboxer
1760.0,Terrance McKinney,30.0,Lightweight,Switch,7,4,3,39.285714285714285,31.0,0.5684620010769794,1.8571428571428572,0.4133333333333333,0.9375,0.2857142857142857,0.6349052124209357,2,2,0,0,Kickboxer
1761.0,Cody McKenzie,37.0,Lightweight,Switch,7,3,4,59.0,39.142857142857146,0.2543690344354796,5.142857142857143,0.420940170940171,0.125,1.2857142857142858,0.46894166003469967,0,1,0,0,Mixed
1762.0,Tim McKenzie,42.0,Middleweight,Orthodox,1,0,1,5.0,4.0,0.25,0.0,,0.0,0.0,0.675,0,1,0,0,Mixed
1763.0,Cory McKenna,25.0,Women's Strawweight,Orthodox,4,3,1,182.75,100.0,0.41339310583531996,3.75,0.4613095238095238,0.6,0.5,0.5687839847615261,0,0,0,0,Mixed
1764.0,Rhys McKee,29.0,Welterweight,Orthodox,3,0,3,146.66666666666666,137.66666666666666,0.47994773105250654,1.0,0.0,0.3,0.0,0.6117638974781832,0,1,0,0,Mixed
1766.0,Antonio McKee,55.0,Lightweight,Southpaw,1,0,1,75.0,55.0,0.45454545454545453,4.0,0.25,0.5,0.0,0.3620689655172414,0,0,0,0,Mixed
1768.0,Conor McGregor,36.0,Featherweight,Southpaw,14,10,4,100.92857142857143,86.0,0.5282612721556539,0.6428571428571429,0.36,0.5952380952380953,0.07142857142857142,0.42884545331853424,8,2,0,0,Kickboxer
1769.0,Jack McGlaughlin,,Open Weight,Orthodox,1,0,1,,,,,,,,,0,1,0,0,Mixed
1771.0,Ryan McGillivray,38.0,Welterweight,,1,0,1,97.0,91.0,0.2087912087912088,1.0,0.0,0.4444444444444444,0.0,0.6,0,0,0,0,Mixed
1772.0,Marcus McGhee,34.0,Bantamweight,Orthodox,2,2,0,33.5,33.0,0.5050798258345428,0.0,,1.0,0.5,0.20797101449275363,1,0,0,0,Kickboxer
1773.0,Court McGee,40.0,Welterweight,Orthodox,21,10,11,188.42857142857142,160.52380952380952,0.3878254064843178,6.285714285714286,0.3070206109679794,0.6586580086580086,0.38095238095238093,0.47572359482814164,0,3,0,0,Mixed
1774.0,Gan McGee,48.0,Heavyweight,Orthodox,4,2,2,36.5,31.75,0.3601495680731063,2.0,0.2,0.5,0.0,0.4610294117647059,2,2,0,0,Mixed
1776.0,Drew McFedries,46.0,Middleweight,Southpaw,9,4,5,25.22222222222222,23.444444444444443,0.5582754990792748,0.2222222222222222,1.0,0.45634920634920634,0.1111111111111111,0.623241867140514,4,1,0,0,Kickboxer
1780.0,Michael McDonald,34.0,Bantamweight,Orthodox,9,6,3,59.0,56.22222222222222,0.41987387464604975,1.0,0.375,0.37,0.7777777777777778,0.5728147561265566,2,1,0,0,Mixed
1783.0,Robert McDaniel,41.0,Middleweight,Southpaw,3,1,2,68.33333333333333,40.0,0.4327160493827161,1.3333333333333333,0.6666666666666666,0.6333333333333333,1.0,0.5284998526377837,0,0,0,0,Wrestler
1784.0,Justin McCully,49.0,Heavyweight,Orthodox,4,2,2,93.75,48.75,0.3478557122953675,2.25,0.425,0.42424242424242425,0.0,0.7610718231847252,0,0,0,0,Mixed
1786.0,Tamdan McCrory,38.0,Welterweight,Switch,9,4,5,49.77777777777778,36.44444444444444,0.48175513454430596,2.5555555555555554,0.5609523809523809,0.2571428571428571,1.2222222222222223,0.6638783196160245,1,2,0,0,Wrestler
1787.0,Kris McCray,43.0,Welterweight,Orthodox,3,0,3,97.33333333333333,51.333333333333336,0.420959595959596,3.0,0.7142857142857143,0.39285714285714285,0.0,0.6172771672771673,0,0,0,0,Wrestler
1788.0,Sean McCorkle,48.0,Heavyweight,Orthodox,3,1,2,12.0,9.0,0.3386243386243386,1.6666666666666667,0.5,0.25,1.3333333333333333,0.5555555555555555,0,1,0,0,Wrestler
1789.0,Charles McCarthy,44.0,Middleweight,Orthodox,3,1,2,15.0,8.333333333333334,0.08333333333333333,1.6666666666666667,0.7777777777777778,,1.0,0.47396066716455065,0,2,0,0,Wrestler
1790.0,Molly McCann,34.0,Women's Flyweight,Orthodox,11,6,5,131.0909090909091,122.36363636363636,0.494961533776956,3.3636363636363638,0.4579468150896722,0.3759920634920635,0.36363636363636365,0.44501354701754914,2,0,0,0,Mixed
1791.0,Ian McCall,40.0,Flyweight,Orthodox,5,2,3,169.2,136.4,0.41965019454212127,6.6,0.22722943722943723,0.9017857142857143,0.0,0.37010691587614664,0,0,0,0,Mixed
1792.0,Michael McBride,39.0,Lightweight,Orthodox,2,0,2,150.5,101.5,0.4993435858964741,3.5,0.25,0.3333333333333333,1.0,0.6876236592731437,0,1,0,0,Mixed
1795.0,Sabina Mazo,28.0,Women's Flyweight,Orthodox,7,3,4,200.14285714285714,183.57142857142858,0.4297182857675585,0.7142857142857143,0.5,0.49603174603174605,0.14285714285714285,0.5122635049156601,0,0,0,0,Mixed
1796.0,Gina Mazany,36.0,Women's Bantamweight,Southpaw,8,2,6,110.625,60.125,0.4702082070097977,4.5,0.49034391534391536,0.375,0.125,0.547163529602496,1,4,0,0,Mixed
1798.0,Gray Maynard,45.0,Lightweight,Orthodox,18,11,7,86.27777777777777,70.38888888888889,0.38208128895329563,4.777777777777778,0.5703440350499174,0.8376623376623378,0.5555555555555556,0.45924206491698877,1,5,0,0,Wrestler
1799.0,Don'Tale Mayes,33.0,Heavyweight,Orthodox,6,3,3,119.0,82.33333333333333,0.43814236697305325,2.0,0.3125,0.4,0.0,0.6150311123507519,2,0,0,0,Mixed
1800.0,Jack May,44.0,Heavyweight,Switch,2,0,2,42.5,32.5,0.5861581920903955,1.5,0.3333333333333333,0.125,0.0,0.7631048387096775,0,2,0,0,Kickboxer
1803.0,Nick Maximov,27.0,Middleweight,Southpaw,4,2,2,89.75,49.5,0.4228535353535353,8.0,0.31805555555555554,0.6538461538461539,0.25,0.5385145546511239,0,0,0,0,Mixed
1804.0,Miranda Maverick,27.0,Women's Flyweight,Southpaw,8,5,3,147.5,98.625,0.4757687171457862,4.125,0.4685374149659864,0.36458333333333337,0.375,0.4541582917017866,1,0,0,0,Mixed
1805.0,Vladimir Matyushenko,54.0,Light Heavyweight,Orthodox,12,7,5,68.58333333333333,35.0,0.45691897213102767,3.9166666666666665,0.5703947368421053,0.7063492063492064,0.08333333333333333,0.692292361747421,3,3,0,0,Wrestler
1806.0,Francesco Maturi,,Open Weight,,1,0,1,,,,,,,,,0,1,0,0,Mixed
1807.0,John Matua,,Open Weight,Orthodox,1,0,1,0.0,0.0,,0.0,,,0.0,0.5833333333333334,0,1,0,0,Mixed
1810.0,Jake Matthews,30.0,Welterweight,Orthodox,18,12,6,99.94444444444444,79.72222222222223,0.4499478850140284,3.111111111111111,0.4088023088023088,0.6461538461538462,0.5,0.5221141030897418,2,1,0,0,Mixed
1817.0,Tateki Matsuda,39.0,Bantamweight,Orthodox,2,0,2,159.5,139.0,0.34935534336731944,1.0,0.0,0.125,0.0,0.38006756756756754,0,0,0,0,Mixed
1819.0,Jorge Masvidal,40.0,Welterweight,Orthodox,22,12,10,132.4090909090909,107.5,0.5366252829950385,1.4545454545454546,0.5863636363636364,0.6397321428571429,0.3181818181818182,0.5033657074582528,6,1,0,0,Wrestler
1822.0,Mike Massenzio,42.0,Middleweight,Southpaw,7,2,5,44.142857142857146,36.142857142857146,0.3789100089913098,5.857142857142857,0.4194890077243018,0.5,0.7142857142857143,0.6209480770179031,0,1,0,0,Mixed
1825.0,Bristol Marunde,43.0,Middleweight,Orthodox,2,0,2,55.0,49.0,0.12962962962962962,4.5,0.3333333333333333,1.0,0.0,0.5833333333333333,0,2,0,0,Mixed
1827.0,Lucas Martins,36.0,Featherweight,Southpaw,7,4,3,74.14285714285714,70.57142857142857,0.36903830530598414,0.14285714285714285,0.0,0.6982142857142857,0.2857142857142857,0.5085419859999084,2,2,0,0,Mixed
1828.0,Adriano Martins,42.0,Lightweight,Southpaw,7,4,3,37.857142857142854,33.42857142857143,0.46009672543889485,0.7142857142857143,0.875,0.75,0.2857142857142857,0.32331030510302217,2,2,0,0,Mixed
1830.0,Melissa Martinez,27.0,Women's Strawweight,Southpaw,1,0,1,96.0,78.0,0.5769230769230769,2.0,0.5,0.0,0.0,0.6565656565656566,0,0,0,0,Wrestler
1831.0,Roque Martinez,39.0,Heavyweight,Orthodox,3,0,3,167.33333333333334,80.0,0.5168642326537064,0.6666666666666666,0.5,0.4523809523809524,0.3333333333333333,0.4729878408420671,0,0,0,0,Kickboxer
1832.0,Victor Martinez,33.0,Lightweight,Orthodox,1,0,1,31.0,28.0,0.25,0.0,,1.0,0.0,0.47368421052631576,0,1,0,0,Mixed
1833.0,Mana Martinez,29.0,Bantamweight,Orthodox,4,2,2,161.75,136.0,0.4872406973971638,1.75,0.4583333333333333,0.2698412698412699,0.25,0.5575463498257616,0,0,0,0,Mixed
1836.0,Jonathan Martinez,31.0,Bantamweight,Southpaw,12,9,3,134.33333333333334,125.41666666666667,0.5133173930012943,1.0,0.42857142857142855,0.6574074074074074,0.08333333333333333,0.489025513431522,3,1,0,0,Kickboxer
1837.0,Henry Martinez,41.0,Lightweight,Southpaw,3,1,2,147.33333333333334,139.0,0.24187324277202168,1.0,0.0,0.6666666666666667,0.0,0.44530568846358326,0,1,0,0,Mixed
1839.0,Danny Martinez,39.0,Flyweight,Orthodox,4,1,3,163.75,152.0,0.31627824406714566,7.0,0.36904761904761907,0.2777777777777778,0.0,0.4684404072084166,0,0,0,0,Mixed
1840.0,Rainy Martinez,,Lightweight,Orthodox,1,0,1,0.0,0.0,,0.0,,0.0,0.0,0.5714285714285714,0,0,0,0,Mixed
1842.0,Mallory Martin,31.0,Women's Strawweight,Orthodox,4,1,3,90.0,71.25,0.49354636591478696,2.0,0.5,0.25,0.25,0.6155013793527709,0,0,0,0,Wrestler
1843.0,Anthony Rocco Martin,35.0,Lightweight,Orthodox,15,9,6,107.2,91.6,0.3679129871200447,2.2,0.3742559523809524,0.7107142857142857,0.8666666666666667,0.4757942862891071,1,0,0,0,Mixed
1846.0,Justin Martin,,Heavyweight,,1,1,0,,,,,,,,,0,0,0,0,Mixed
1847.0,Eric Martin,,Heavyweight,,1,0,1,,,,,,,,,0,0,0,0,Mixed
1848.0,Terry Martin,44.0,Middleweight,Orthodox,6,2,4,57.166666666666664,42.0,0.6451546003016592,4.166666666666667,0.375,0.888888888888889,0.0,0.7071828129782675,2,3,0,0,Kickboxer
1849.0,Jack Marshman,35.0,Middleweight,Orthodox,8,3,5,114.625,109.375,0.20213470333332056,0.0,,0.16666666666666669,0.0,0.5292393334161296,1,1,0,0,Mixed
1850.0,Francis Marshall,26.0,Featherweight,Orthodox,3,1,2,90.0,73.33333333333333,0.22776708887819996,2.6666666666666665,0.3666666666666667,0.0,0.6666666666666666,0.6101813848801801,1,1,0,0,Mixed
1853.0,Eliot Marshall,44.0,Light Heavyweight,Orthodox,6,3,3,90.83333333333333,75.83333333333333,0.3188163367192786,1.0,0.4444444444444444,0.5416666666666667,0.6666666666666666,0.4786425834701697,0,1,0,0,Mixed
1855.0,John Marsh,54.0,Heavyweight,Orthodox,1,0,1,58.0,35.0,0.5142857142857142,1.0,1.0,0.75,1.0,0.7264957264957265,0,0,0,0,Wrestler
1856.0,Cesar Marscucci,,Lightweight,,1,1,0,,,,,,,,,1,0,0,0,Mixed
1857.0,Carmelo Marrero,44.0,Heavyweight,Orthodox,4,1,3,39.25,20.75,0.34207212517415064,3.75,0.19999999999999998,0.42857142857142855,0.0,0.7113103731520195,0,0,0,0,Mixed
1858.0,Julian Marquez,34.0,Middleweight,Orthodox,6,3,3,110.33333333333333,104.0,0.4381306440704937,1.0,0.0,0.40404040404040403,1.6666666666666667,0.5352533465288364,0,2,0,0,Mixed
1859.0,Danilo Marques,39.0,Light Heavyweight,Orthodox,4,2,2,36.5,17.25,0.7609427609427609,8.75,0.32936507936507936,0.0,0.5,0.5871776237328563,0,2,0,0,Boxer
1860.0,Nate Marquardt,46.0,Middleweight,Orthodox,25,13,12,60.76,49.44,0.524099088281892,2.24,0.6091269841269841,0.6857638888888888,0.56,0.5065973005957983,6,5,0,0,Wrestler
1861.0,Christina Marks,39.0,Women's Flyweight,Orthodox,1,0,1,24.0,17.0,0.5882352941176471,1.0,1.0,,0.0,0.42105263157894735,0,0,0,0,Wrestler
1862.0,Randa Markos,39.0,Women's Strawweight,Orthodox,17,7,10,116.88235294117646,84.0,0.4489899931959602,3.176470588235294,0.4561852289125017,0.5232323232323233,0.17647058823529413,0.5388721087797622,0,0,0,0,Mixed
1863.0,Rory Markham,43.0,Welterweight,Orthodox,3,1,2,17.0,17.0,0.2316017316017316,0.0,,,0.0,0.5406746031746031,1,2,0,0,Mixed
1864.0,Ronny Markes,37.0,Middleweight,Orthodox,5,3,2,82.0,46.8,0.4407923165036567,6.0,0.4583333333333333,1.0,0.4,0.6366992823086423,0,2,0,0,Mixed
1865.0,Chepe Mariscal,32.0,Featherweight,Orthodox,2,2,0,173.0,102.0,0.5218096080165046,6.5,0.6666666666666666,1.0,0.5,0.5392857142857144,1,0,0,0,Wrestler
1866.0,Enrique Marin,38.0,Lightweight,,2,0,2,75.0,65.0,0.36583924349881797,6.5,0.3666666666666667,0.6666666666666667,1.0,0.6267195767195768,0,0,0,0,Mixed
1867.0,Marcos Mariano,38.0,Lightweight,Switch,2,0,2,11.5,9.0,0.2777777777777778,0.0,,0.16666666666666669,0.0,0.7400323275862069,0,0,0,0,Mixed
1868.0,Jose Maria,43.0,Flyweight,Orthodox,2,0,2,68.0,58.0,0.5326388888888889,5.5,0.26666666666666666,0.2142857142857143,1.5,0.5553349875930521,0,2,0,0,Kickboxer
1869.0,Daniel Marcos,32.0,Bantamweight,Orthodox,2,2,0,112.5,109.0,0.5111721611721611,1.0,0.5,1.0,0.0,0.33402357438674735,1,0,0,0,Wrestler
1870.0,Cristiano Marcello,47.0,Lightweight,Orthodox,4,1,3,145.25,126.75,0.3565747615927786,4.25,0.0875,0.125,0.25,0.4622166660093111,0,1,0,0,Mixed
1871.0,Jimi Manuwa,45.0,Light Heavyweight,Orthodox,12,6,6,49.083333333333336,44.416666666666664,0.5507060597948664,1.3333333333333333,0.16666666666666666,0.6759259259259259,0.16666666666666666,0.5596337983531706,5,5,0,0,Kickboxer
1874.0,Marnic Mann,32.0,Women's Strawweight,Southpaw,1,0,1,64.0,29.0,0.27586206896551724,2.0,0.0,0.25,0.0,0.7135922330097088,0,0,0,0,Mixed
1876.0,Jon Manley,38.0,Welterweight,Orthodox,1,0,1,112.0,85.0,0.2,13.0,0.07692307692307693,0.19999999999999996,0.0,0.6139240506329114,0,0,0,0,Mixed
1881.0,Nate Maness,33.0,Bantamweight,Orthodox,5,3,2,93.0,42.6,0.3766984126984127,0.8,0.8333333333333334,0.6916666666666667,0.2,0.6604347826086957,1,0,0,0,Mixed
1882.0,Troy Mandaloniz,45.0,Welterweight,Orthodox,2,1,1,66.0,60.0,0.6264441591784339,3.0,0.5,0.33333333333333337,0.0,0.5174585786663015,1,0,0,0,Wrestler
1884.0,Mike Malott,33.0,Welterweight,Orthodox,3,3,0,38.0,34.0,0.5430633450719534,1.0,1.0,0.0,0.6666666666666666,0.38625192012288784,1,0,0,0,Wrestler
1885.0,Jacob Malkoun,29.0,Middleweight,Orthodox,6,3,3,127.0,73.83333333333333,0.4899925616389031,11.666666666666666,0.4467948717948718,0.0,0.3333333333333333,0.5963399059747508,0,1,0,0,Mixed
1887.0,Nazareno Malegarie,38.0,Lightweight,,1,0,1,178.0,166.0,0.3493975903614458,3.0,0.3333333333333333,,0.0,0.30246913580246915,0,0,0,0,Mixed
1888.0,Bea Malecki,33.0,Women's Bantamweight,Orthodox,3,2,1,163.33333333333334,133.33333333333334,0.40691689718972796,0.0,,0.7,0.6666666666666666,0.40760537173478045,0,1,0,0,Mixed
1890.0,Fabio Maldonado,45.0,Light Heavyweight,Orthodox,11,5,6,148.63636363636363,110.72727272727273,0.535175546398849,0.6363636363636364,0.5,0.5785714285714286,0.45454545454545453,0.5628361590065792,2,2,0,0,Kickboxer
1892.0,Azat Maksum,30.0,Flyweight,Southpaw,1,1,0,190.0,189.0,0.24338624338624337,11.0,0.18181818181818182,,0.0,0.4049586776859504,0,0,0,0,Mixed
1893.0,Zach Makovsky,42.0,Flyweight,Southpaw,7,3,4,86.57142857142857,67.71428571428571,0.4520078797146146,12.142857142857142,0.35331539314290306,0.5377777777777778,0.2857142857142857,0.5519379235531657,0,0,0,0,Mixed
1895.0,Islam Makhachev,33.0,Lightweight,Southpaw,14,13,1,81.21428571428571,40.642857142857146,0.5728616324440629,3.5714285714285716,0.6587962962962962,0.9027777777777777,0.7142857142857143,0.5363042383738955,2,1,0,0,Wrestler
1896.0,John Makdessi,39.0,Lightweight,Orthodox,20,11,9,140.6,134.5,0.5152003083940351,0.2,0.0,0.8767676767676769,0.0,0.3503903192652075,3,2,0,0,Kickboxer
1897.0,Levan Makashvili,36.0,Featherweight,Orthodox,2,1,1,97.0,61.0,0.5214574898785425,10.5,0.3942307692307692,0.85,0.0,0.525634644101543,0,0,0,0,Kickboxer
1900.0,Jennifer Maia,36.0,Women's Flyweight,Orthodox,11,6,5,192.72727272727272,174.63636363636363,0.3978467436073789,1.2727272727272727,0.25,0.55,0.09090909090909091,0.5480633861630784,0,0,0,0,Mixed
1901.0,Demian Maia,47.0,Welterweight,Southpaw,33,22,11,87.84848484848484,51.39393939393939,0.5047309048113374,8.303030303030303,0.3890851558308864,0.5277777777777778,0.8181818181818182,0.5670469520296663,1,2,0,0,Kickboxer
1903.0,Bill Mahood,58.0,Light Heavyweight,Orthodox,1,0,1,2.0,1.0,1.0,0.0,,0.0,0.0,0.9696969696969697,0,0,0,0,Boxer
1907.0,John Maguire,41.0,Welterweight,Southpaw,5,2,3,78.2,47.2,0.5180091086970054,5.6,0.48571428571428565,0.8125,1.0,0.5639685357440309,0,0,0,0,Kickboxer
1908.0,Zabit Magomedsharipov,34.0,Featherweight,Orthodox,6,6,0,149.66666666666666,130.66666666666666,0.5447738962178515,8.0,0.500559163059163,0.8571428571428572,0.6666666666666666,0.4243420831821454,0,0,0,0,Wrestler
